URN,EstablishmentNumber,EstablishmentName,StudentsAchievingGrade5PlusEngMathRate,NumberOfPupils,StudentReceivingFreeSchoolMeals,PercentOfStudentReceivingFreeSchoolMeals,TotalPupils,FemalePupils,PercentFemale,UrbanRuralClassification,Postcode,GOR,LA (code),LA (name),Easting,Northing,MSOA (code),LSOA (code),LargeCentralMetro,LargeFringeMetro,MediumMetro,SmallMetro,Micropolitan,Noncore,AsianPopulationRate,BlackPopulationRate,WhitePopulationRate,OtherRacePopulationRate,LSOA21CD,LSOA11CD,LSOA code (2011),IDACI,SAMHI,YPAccessibilityRank,YPAccessibilityIndex
135897.0,6909.0,The Basildon Upper Academy,9.0,157.0,84.0,54.0,505,259.0,51.29,Urban: Nearer to a major town or city,SS13 3HL,East of England,881,Essex,573689.0,188474.0,E02004436,E01021305,1,0,0,0,0,0,3.24,9.39,83.78,3.59,E01021305,E01021305,E01021305,1.0,10.0,1653.0,8.0
135652.0,6906.0,Greensward Academy,48.0,226.0,31.0,14.0,1396,650.0,46.56,Urban: Nearer to a major town or city,SS5 5HG,East of England,881,Essex,584670.0,193125.0,E02006980,E01021940,1,0,0,0,0,0,0.7,0.25,97.39,1.66,E01021940,E01021940,E01021940,10.0,2.0,1893.0,9.0
141947.0,4016.0,The Ongar Academy,,,,,452,239.0,52.88,Larger rural: Nearer to a major town or city,CM5 0AN,East of England,881,Essex,555437.0,204420.0,E02004530,E01021802,0,0,1,0,0,0,1.16,1.38,93.55,3.91,E01021802,E01021802,E01021802,4.0,3.0,,
139248.0,4008.0,"The Ramsey Academy, Halstead",35.0,124.0,24.0,19.0,675,331.0,49.04,Urban: Nearer to a major town or city,CO9 2HR,East of England,881,Essex,581958.0,230936.0,E02004451,E01021390,1,0,0,0,0,0,1.29,0.43,96.82,1.45,E01021390,E01021390,E01021390,8.0,7.0,1893.0,9.0
139402.0,4010.0,Alec Hunter Academy,37.0,148.0,31.0,21.0,783,364.0,46.49,Urban: Nearer to a major town or city,CM7 3NR,East of England,881,Essex,577415.0,222434.0,E02004456,E01021368,1,0,0,0,0,0,2.55,1.46,92.17,3.82,E01021368,E01021368,E01021368,4.0,6.0,1495.0,7.0
139534.0,4011.0,The Sweyne Park School,37.0,252.0,28.0,11.0,1463,802.0,54.82,Urban: Nearer to a major town or city,SS6 9BZ,East of England,881,Essex,580094.0,191719.0,E02004568,E01021959,1,0,0,0,0,0,2.38,0.3,95.55,1.77,E01021959,E01021959,E01021959,5.0,3.0,1893.0,9.0
143639.0,4018.0,The Deanes,16.0,74.0,30.0,41.0,478,243.0,50.84,Urban: Nearer to a major town or city,SS7 2TD,East of England,881,Essex,580256.0,188658.0,E02004474,E01021531,1,0,0,0,0,0,2.2,1.53,94.33,1.93,E01021531,E01021531,E01021531,7.0,2.0,,
137937.0,4020.0,The Thomas Lord Audley School,40.0,144.0,39.0,27.0,781,388.0,49.68,Urban: Nearer to a major town or city,CO2 8NJ,East of England,881,Essex,599951.0,222902.0,E02004523,E01021638,1,0,0,0,0,0,2.61,5.77,88.02,3.6,E01021638,E01021638,E01021638,2.0,9.0,1653.0,8.0
145061.0,4024.0,Harwich and Dovercourt High School,26.0,190.0,70.0,37.0,1068,510.0,47.75,Urban: Nearer to a major town or city,CO12 3TG,East of England,881,Essex,624349.0,230704.0,E02004574,E01022006,1,0,0,0,0,0,0.67,0.39,96.94,2.0,E01022006,E01022006,E01022006,2.0,9.0,,
139153.0,4026.0,Hedingham School and Sixth Form,39.0,174.0,28.0,16.0,1120,575.0,51.34,Larger rural: Further from a major town or city,CO9 3QH,East of England,881,Essex,577867.0,235027.0,E02004448,E01021400,0,0,0,1,0,0,0.64,0.7,97.51,1.16,E01021400,E01021400,E01021400,7.0,3.0,1893.0,9.0
137445.0,4323.0,Passmores Academy,33.0,203.0,57.0,28.0,1116,500.0,44.8,Urban: Nearer to a major town or city,CM18 6JH,East of England,881,Essex,546684.0,208640.0,E02004551,E01021821,1,0,0,0,0,0,3.41,4.74,86.83,5.02,E01021821,E01021821,E01021821,3.0,7.0,1653.0,8.0
136904.0,4390.0,Great Baddow High School,44.0,223.0,55.0,25.0,1461,684.0,46.82,Urban: Nearer to a major town or city,CM2 9RZ,East of England,881,Essex,571846.0,204573.0,E02004498,E01033145,1,0,0,0,0,0,6.84,1.82,88.53,2.8,E01033145,E01033145,E01033145,4.0,5.0,1653.0,8.0
137013.0,4420.0,Notley High School and Braintree Sixth Form,36.0,242.0,31.0,13.0,1468,761.0,51.84,Urban: Nearer to a major town or city,CM7 1WY,East of England,881,Essex,575675.0,221681.0,E02004458,E01021371,1,0,0,0,0,0,1.42,0.95,95.63,2.01,E01021371,E01021371,E01021371,9.0,6.0,1653.0,8.0
139179.0,4470.0,Tabor Academy,29.0,174.0,51.0,29.0,806,402.0,49.88,Urban: Nearer to a major town or city,CM7 5XP,East of England,881,Essex,574917.0,223814.0,E02004453,E01021358,1,0,0,0,0,0,2.28,2.24,91.73,3.74,E01021358,E01021358,E01021358,2.0,5.0,1653.0,8.0
137048.0,4471.0,Mayflower High School,46.0,236.0,16.0,7.0,1561,754.0,48.3,Urban: Nearer to a major town or city,CM12 0RT,East of England,881,Essex,568356.0,196127.0,E02004424,E01021237,1,0,0,0,0,0,4.39,0.73,92.25,2.63,E01021237,E01021237,E01021237,9.0,1.0,1893.0,9.0
115237.0,4680.0,De La Salle School and Language College,37.0,139.0,37.0,27.0,743,388.0,52.22,Urban: Nearer to a major town or city,SS14 2LA,East of England,881,Essex,570983.0,189628.0,E02004438,E01021268,1,0,0,0,0,0,3.08,6.11,86.36,4.45,E01021268,E01021268,E01021268,2.0,10.0,1495.0,7.0
115238.0,4701.0,"St John Payne Catholic School, Chelmsford",49.0,185.0,31.0,17.0,1107,550.0,49.68,Urban: Nearer to a major town or city,CM1 4BS,East of England,881,Essex,570112.0,208776.0,E02004490,E01021589,1,0,0,0,0,0,10.08,7.29,77.88,4.75,E01021589,E01021589,E01021589,5.0,6.0,1495.0,7.0
137790.0,5402.0,Plume School,33.0,296.0,84.0,28.0,1679,805.0,47.95,Urban: Nearer to a major town or city,CM9 6AB,East of England,881,Essex,584943.0,206788.0,E02004558,E01021891,1,0,0,0,0,0,1.51,0.13,96.91,1.45,E01021891,E01021891,E01021891,6.0,6.0,1653.0,8.0
136577.0,5403.0,The King John School,45.0,330.0,36.0,11.0,2135,1041.0,48.76,Urban: Nearer to a major town or city,SS7 1RQ,East of England,881,Essex,579983.0,187332.0,E02004478,E01021482,1,0,0,0,0,0,2.42,1.38,93.98,2.23,E01021482,E01021482,E01021482,8.0,9.0,1893.0,9.0
136758.0,5405.0,West Hatch High School,33.0,183.0,40.0,22.0,1234,623.0,50.49,Urban: Nearer to a major town or city,IG7 5BT,East of England,881,Essex,542935.0,192421.0,E02004542,E01021752,1,0,0,0,0,0,23.3,4.12,63.29,9.29,E01021752,E01021752,E01021752,5.0,1.0,822.0,4.0
115322.0,5406.0,Beauchamps High School,48.0,238.0,29.0,12.0,1355,659.0,48.63,Urban: Nearer to a major town or city,SS11 8LY,East of England,881,Essex,576104.0,193520.0,E02004430,E01021337,1,0,0,0,0,0,1.47,1.2,95.4,1.93,E01021337,E01021337,E01021337,10.0,5.0,1893.0,9.0
139181.0,5407.0,The Bromfords School and Sixth Form College,20.0,152.0,41.0,27.0,1046,508.0,48.57,Urban: Nearer to a major town or city,SS12 0LZ,East of England,881,Essex,573802.0,192550.0,E02004429,E01021330,1,0,0,0,0,0,3.02,1.66,93.72,1.6,E01021330,E01021330,E01021330,8.0,4.0,1653.0,8.0
136776.0,5408.0,Saffron Walden County High School,61.0,288.0,24.0,8.0,2102,1053.0,50.1,Urban: Further from a major town or city,CB11 4UH,East of England,881,Essex,553227.0,237763.0,E02004591,E01022075,0,1,0,0,0,0,1.64,0.44,95.3,2.62,E01022075,E01022075,E01022075,10.0,3.0,1893.0,9.0
137241.0,5413.0,Thurstable School Sports College and Sixth Form Centre,35.0,181.0,26.0,14.0,1160,537.0,46.29,Larger rural: Nearer to a major town or city,CO5 0EW,East of England,881,Essex,589512.0,217007.0,E02004525,E01021726,0,0,1,0,0,0,0.92,1.45,95.39,2.24,E01021726,E01021726,E01021726,4.0,4.0,1893.0,9.0
136342.0,5415.0,King Harold Business & Enterprise Academy,21.0,113.0,35.0,31.0,592,285.0,48.14,Urban: Nearer to a major town or city,EN9 1LF,East of England,881,Essex,539382.0,200896.0,E02004534,E01021807,1,0,0,0,0,0,3.04,5.49,84.5,6.98,E01021807,E01021807,E01021807,7.0,2.0,1893.0,9.0
137874.0,5416.0,The Boswells School,39.0,245.0,33.0,14.0,1472,743.0,50.48,Urban: Nearer to a major town or city,CM1 6LY,East of England,881,Essex,572016.0,208568.0,E02004488,E01021624,1,0,0,0,0,0,5.8,1.8,90.6,1.8,E01021624,E01021624,E01021624,10.0,3.0,1893.0,9.0
136579.0,5418.0,The Appleton School,45.0,251.0,35.0,14.0,1579,771.0,48.83,Urban: Nearer to a major town or city,SS7 5RN,East of England,881,Essex,577050.0,188041.0,E02004475,E01021477,1,0,0,0,0,0,0.26,1.59,96.56,1.59,E01021477,E01021477,E01021477,7.0,3.0,1893.0,9.0
136868.0,5421.0,The King Edmund School,23.0,253.0,57.0,23.0,1583,796.0,50.28,Urban: Nearer to a major town or city,SS4 1TL,East of England,881,Essex,587172.0,192063.0,E02004564,E01021931,1,0,0,0,0,0,1.07,1.13,95.65,2.14,E01021931,E01021931,E01021931,8.0,6.0,1653.0,8.0
141841.0,5422.0,The FitzWimarc School,46.0,268.0,28.0,10.0,1584,761.0,48.04,Urban: Nearer to a major town or city,SS6 8EB,East of England,881,Essex,581060.0,191190.0,E02004570,E01021962,1,0,0,0,0,0,2.58,0.32,94.18,2.91,E01021962,E01021962,E01021962,5.0,6.0,1653.0,8.0
137260.0,5429.0,Chelmer Valley High School,47.0,203.0,34.0,17.0,1196,549.0,45.9,Urban: Nearer to a major town or city,CM1 7ER,East of England,881,Essex,570331.0,210955.0,E02004486,E01021542,1,0,0,0,0,0,10.52,5.74,79.42,4.32,E01021542,E01021542,E01021542,7.0,8.0,1893.0,9.0
137188.0,5432.0,Tendring Technology College,31.0,304.0,61.0,20.0,1789,873.0,48.8,Urban: Further from a major town or city,CO13 0AZ,East of England,881,Essex,624073.0,221035.0,E02004580,E01021994,0,1,0,0,0,0,1.39,0.61,96.97,1.04,E01021994,E01021994,E01021994,5.0,7.0,1653.0,8.0
136875.0,5433.0,St Martin's School Brentwood,50.0,287.0,25.0,9.0,1794,869.0,48.44,Urban: Nearer to a major town or city,CM13 2HG,East of England,881,Essex,562412.0,194110.0,E02004468,E01021447,1,0,0,0,0,0,7.61,1.3,86.93,4.16,E01021447,E01021447,E01021447,10.0,1.0,1893.0,9.0
137926.0,5441.0,The Gilberd School,48.0,267.0,44.0,17.0,1534,743.0,48.44,Urban: Nearer to a major town or city,CO4 9PU,East of England,881,Essex,600742.0,228148.0,E02004507,E01021668,1,0,0,0,0,0,5.06,3.56,87.23,4.15,E01021668,E01021668,E01021668,7.0,7.0,1893.0,9.0
137944.0,5448.0,St Helena School,33.0,161.0,47.0,29.0,946,491.0,51.9,Urban: Nearer to a major town or city,CO3 3LE,East of England,881,Essex,598841.0,225793.0,E02004512,E01021646,1,0,0,0,0,0,7.16,4.05,83.41,5.37,E01021646,E01021646,E01021646,4.0,6.0,1390.0,7.0
137072.0,5455.0,Hylands School,25.0,136.0,46.0,34.0,741,389.0,52.5,Smaller rural: Nearer to a major town or city,CM1 3ET,East of England,881,Essex,568619.0,206179.0,E02004495,E01021634,0,0,0,0,1,0,1.3,0.82,96.38,1.5,E01021634,E01021634,E01021634,9.0,1.0,1893.0,9.0
137927.0,5462.0,The Stanway School,44.0,227.0,28.0,12.0,1267,594.0,46.88,Urban: Nearer to a major town or city,CO3 0QA,East of England,881,Essex,595552.0,224320.0,E02004517,E01021722,1,0,0,0,0,0,2.89,4.38,89.95,2.78,E01021722,E01021722,E01021722,7.0,4.0,1893.0,9.0
115382.0,5466.0,St Benedict's Catholic College,41.0,165.0,30.0,18.0,861,429.0,49.83,Urban: Nearer to a major town or city,CO3 3US,East of England,881,Essex,597973.0,224640.0,E02004514,E01021676,1,0,0,0,0,0,10.57,1.17,83.35,4.91,E01021676,E01021676,E01021676,9.0,5.0,1653.0,8.0
137877.0,5467.0,Shenfield High School,37.0,144.0,26.0,18.0,1285,625.0,48.64,Urban: Nearer to a major town or city,CM15 8RY,East of England,881,Essex,561352.0,195860.0,E02004468,E01021467,1,0,0,0,0,0,7.61,1.3,86.93,4.16,E01021467,E01021467,E01021467,10.0,1.0,1893.0,9.0
136861.0,5468.0,The Billericay School,49.0,262.0,37.0,14.0,1649,776.0,47.06,Urban: Nearer to a major town or city,CM12 9LH,East of England,881,Essex,567611.0,193819.0,E02004427,E01021255,1,0,0,0,0,0,3.77,0.78,92.98,2.47,E01021255,E01021255,E01021255,9.0,3.0,1893.0,9.0
135651.0,6905.0,New Rickstones Academy,40.0,89.0,23.0,26.0,678,358.0,52.8,Urban: Nearer to a major town or city,CM8 2SD,East of England,881,Essex,581747.0,216591.0,E02004460,E01021362,1,0,0,0,0,0,1.56,1.65,92.62,4.16,E01021362,E01021362,E01021362,9.0,5.0,1893.0,9.0
135653.0,6907.0,Maltings Academy,34.0,181.0,58.0,32.0,989,491.0,49.65,Urban: Nearer to a major town or city,CM8 1EP,East of England,881,Essex,581660.0,214171.0,E02004462,E01033462,1,0,0,0,0,0,2.8,5.41,89.19,2.61,E01033462,E01033462,E01033462,7.0,9.0,1653.0,8.0
135957.0,6910.0,Clacton Coastal Academy,13.0,193.0,110.0,57.0,1299,656.0,50.5,Urban: Nearer to a major town or city,CO15 3JL,East of England,881,Essex,616728.0,215861.0,E02004585,E01022022,1,0,0,0,0,0,1.38,0.53,96.31,1.78,E01022022,E01022022,E01022022,4.0,9.0,1893.0,9.0
136195.0,6911.0,Colchester Academy,27.0,135.0,63.0,47.0,758,405.0,53.43,Urban: Nearer to a major town or city,CO4 3JL,East of England,881,Essex,602317.0,225864.0,E02006922,E01021705,1,0,0,0,0,0,2.14,3.67,91.63,2.55,E01021705,E01021705,E01021705,4.0,5.0,1893.0,9.0
136555.0,4001.0,Debden Park High School,44.0,176.0,43.0,24.0,1027,497.0,48.39,Urban: Nearer to a major town or city,IG10 2BQ,East of England,881,Essex,544661.0,197133.0,E02004537,E01021775,1,0,0,0,0,0,3.85,4.77,84.94,6.45,E01021775,E01021775,E01021775,4.5,4.0,1893.0,9.0
137152.0,4004.0,Ormiston Rivers Academy,39.0,161.0,46.0,29.0,1086,564.0,51.93,Smaller rural: Further from a major town or city,CM0 8QB,East of England,881,Essex,594727.0,196910.0,E02004562,E01034094,0,0,0,0,0,1,1.5,0.31,97.0,1.19,E01034094,E01033057,E01033057,6.0,2.0,1653.0,8.0
141328.0,4015.0,Forest Hall School,26.0,78.0,10.0,13.0,486,225.0,46.3,Smaller rural: Nearer to a major town or city,CM24 8TZ,East of England,881,Essex,551997.0,224016.0,E02004596,E01022086,0,0,0,0,1,0,2.83,0.91,90.37,5.89,E01022086,E01022086,E01022086,5.0,3.0,1893.0,9.0
137694.0,4333.0,Burnt Mill Academy,40.0,235.0,54.0,23.0,1163,575.0,49.44,Urban: Nearer to a major town or city,CM20 2NR,East of England,881,Essex,545528.0,210790.0,E02004546,E01021853,1,0,0,0,0,0,6.28,6.78,80.89,6.06,E01021853,E01021853,E01021853,4.0,4.0,1.0,1.0
137552.0,4343.0,"Stewards Academy - Science Specialist, Harlow",27.0,203.0,53.0,26.0,1080,518.0,47.96,Urban: Nearer to a major town or city,CM18 7NQ,East of England,881,Essex,544580.0,207882.0,E02004553,E01021859,1,0,0,0,0,0,5.33,11.64,77.63,5.39,E01021859,E01021859,E01021859,3.0,4.0,1893.0,9.0
136729.0,4400.0,The Honywood Community Science School,34.0,218.0,39.0,18.0,967,479.0,49.53,Larger rural: Nearer to a major town or city,CO6 1PZ,East of England,881,Essex,585191.0,223311.0,E02004459,E01021379,0,0,1,0,0,0,0.33,0.11,98.23,1.33,E01021379,E01021379,E01021379,10.0,4.0,1893.0,9.0
136863.0,4480.0,Moulsham High School,56.0,248.0,35.0,14.0,1530,772.0,50.46,Urban: Nearer to a major town or city,CM2 9ES,East of England,881,Essex,570747.0,205091.0,E02004496,E01021584,1,0,0,0,0,0,6.68,0.64,89.42,3.26,E01021584,E01021584,E01021584,10.0,2.0,1893.0,9.0
136605.0,5427.0,William de Ferrers School,33.0,254.0,38.0,15.0,1284,629.0,48.99,Urban: Nearer to a major town or city,CM3 5JU,East of England,881,Essex,581342.0,197337.0,E02004503,E01021613,1,0,0,0,0,0,1.72,2.2,93.4,2.68,E01021613,E01021613,E01021613,6.0,2.0,1893.0,9.0
138734.0,5436.0,"Joyce Frankland Academy, Newport",52.0,131.0,9.0,7.0,858,407.0,47.44,Smaller rural: Nearer to a major town or city,CB11 3TR,East of England,881,Essex,552013.0,234423.0,E02004593,E01022072,0,0,0,0,1,0,1.45,0.24,95.76,2.56,E01022072,E01022072,E01022072,10.0,2.0,1653.0,8.0
137727.0,5442.0,Anglo European School,56.0,220.0,26.0,12.0,1458,744.0,51.03,Larger rural: Nearer to a major town or city,CM4 0DJ,East of England,881,Essex,565109.0,199850.0,E02004465,E01021458,0,0,1,0,0,0,1.05,1.11,94.92,2.92,E01021458,E01021458,E01021458,8.0,7.0,1893.0,9.0
138084.0,5444.0,Clacton County High School,23.0,262.0,99.0,38.0,1622,818.0,50.43,Urban: Nearer to a major town or city,CO15 6DZ,East of England,881,Essex,618059.0,215632.0,E02004586,E01022049,1,0,0,0,0,0,1.87,0.93,94.87,2.33,E01022049,E01022049,E01022049,2.0,10.0,1893.0,9.0
137058.0,5458.0,St Mark's West Essex Catholic School,35.0,143.0,24.0,17.0,983,525.0,53.41,Urban: Nearer to a major town or city,CM18 6AA,East of England,881,Essex,545258.0,209403.0,E02004549,E01021870,1,0,0,0,0,0,4.91,4.12,86.21,4.77,E01021870,E01021870,E01021870,3.0,5.0,1653.0,8.0
137240.0,5463.0,The Sandon School,46.0,213.0,17.0,8.0,1241,602.0,48.51,Urban: Nearer to a major town or city,CM2 7AQ,East of England,881,Essex,573936.0,204887.0,E02004497,E01021571,1,0,0,0,0,0,3.19,1.3,94.59,0.91,E01021571,E01021571,E01021571,6.0,4.0,1893.0,9.0
137945.0,5470.0,Manningtree High School,44.0,148.0,24.0,16.0,837,479.0,57.23,Larger rural: Nearer to a major town or city,CO11 2BW,East of England,881,Essex,610009.0,231385.0,E02004575,E01022014,0,0,1,0,0,0,0.33,0.2,97.54,1.92,E01022014,E01022014,E01022014,6.0,7.0,1893.0,9.0
137733.0,4034.0,Shoeburyness High School,33.0,271.0,81.0,30.0,1703,819.0,48.09,Urban: Nearer to a major town or city,SS3 9LL,East of England,882,Southend-on-Sea,592621.0,185207.0,E02003295,E01015919,1,0,0,0,0,0,2.36,1.03,93.44,3.17,E01015919,E01015919,E01015919,5.0,5.0,1351.0,7.0
141741.0,4000.0,Chase High School,27.0,168.0,76.0,45.0,1011,500.0,49.46,Urban: Nearer to a major town or city,SS0 0RT,East of England,882,Southend-on-Sea,586545.0,187177.0,E02003282,E01015860,1,0,0,0,0,0,8.83,2.86,83.86,4.45,E01015860,E01015860,E01015860,9.0,6.0,288.0,2.0
137284.0,5414.0,The Eastwood Academy,57.0,168.0,33.0,20.0,985,473.0,48.02,Urban: Nearer to a major town or city,SS9 5UU,East of England,882,Southend-on-Sea,584818.0,188343.0,E02003279,E01015835,1,0,0,0,0,0,3.72,1.6,92.78,1.89,E01015835,E01015835,E01015835,3.0,8.0,675.0,4.0
138174.0,5434.0,Belfairs Academy,39.0,226.0,38.0,17.0,1361,674.0,49.52,Urban: Nearer to a major town or city,SS9 3TG,East of England,882,Southend-on-Sea,583146.0,186788.0,E02003286,E01015913,1,0,0,0,0,0,2.53,0.8,93.85,2.81,E01015913,E01015913,E01015913,7.0,3.0,577.0,3.0
137310.0,5447.0,St Thomas More High School,59.0,146.0,33.0,23.0,1030,,,Urban: Nearer to a major town or city,SS0 0BW,East of England,882,Southend-on-Sea,585234.0,187339.0,E02003283,E01015824,1,0,0,0,0,0,9.91,1.33,83.84,4.92,E01015824,E01015824,E01015824,1.0,9.0,547.0,3.0
137312.0,5465.0,St Bernard's High School,59.0,144.0,16.0,11.0,852,840.0,98.59,Urban: Nearer to a major town or city,SS0 7JS,East of England,882,Southend-on-Sea,587246.0,185508.0,E02003293,E01015856,1,0,0,0,0,0,4.49,5.14,85.6,4.76,E01015856,E01015856,E01015856,4.0,9.0,1.0,1.0
144750.0,4002.0,Harris Academy Riverside,,,,,294,137.0,46.6,Urban: Nearer to a major town or city,RM19 1QY,East of England,883,Thurrock,555641.0,177957.0,E02007005,E01034370,1,0,0,0,0,0,13.97,32.08,46.21,7.75,E01034370,E01016012,E01016012,4.0,2.0,,
135960.0,6906.0,Ormiston Park Academy,23.0,95.0,31.0,33.0,617,282.0,45.71,Larger rural: Nearer to a major town or city,RM15 4RU,East of England,883,Thurrock,556573.0,180893.0,E02003303,E01015923,0,0,1,0,0,0,5.72,13.65,75.12,5.51,E01015923,E01015923,E01015923,3.0,3.0,1653.0,8.0
139578.0,4000.0,The Hathaway Academy,28.0,146.0,54.0,37.0,835,299.0,35.81,Urban: Nearer to a major town or city,RM17 5LL,East of England,883,Thurrock,561722.0,179283.0,E02003309,E01015960,1,0,0,0,0,0,15.93,5.77,73.26,5.04,E01015960,E01015960,E01015960,7.0,6.0,500.0,3.0
137549.0,4394.0,Harris Academy Chafford Hundred,61.0,170.0,16.0,9.0,1297,608.0,46.88,Urban: Nearer to a major town or city,RM16 6SA,East of England,883,Thurrock,559297.0,178393.0,E02006859,E01033610,1,0,0,0,0,0,14.02,23.57,53.8,8.6,E01033610,E01033610,E01033610,7.0,2.0,1173.0,6.0
115239.0,4733.0,Grays Convent High School,44.0,121.0,29.0,24.0,624,624.0,100.0,Urban: Nearer to a major town or city,RM17 5UX,East of England,883,Thurrock,561881.0,178571.0,E02003311,E01015959,1,0,0,0,0,0,15.16,11.42,66.19,7.22,E01015959,E01015959,E01015959,4.0,4.0,700.0,4.0
137214.0,5438.0,William Edwards School,46.0,242.0,38.0,16.0,1262,559.0,44.29,Urban: Nearer to a major town or city,RM16 3NJ,East of England,883,Thurrock,562008.0,180873.0,E02003304,E01015993,1,0,0,0,0,0,4.8,5.41,86.2,3.59,E01015993,E01015993,E01015993,4.0,5.0,1.0,1.0
137456.0,5440.0,St Clere's School,50.0,230.0,44.0,19.0,1293,593.0,45.86,Urban: Nearer to a major town or city,SS17 0NW,East of England,883,Thurrock,567991.0,181846.0,E02003300,E01015991,1,0,0,0,0,0,2.44,3.92,91.31,2.33,E01015991,E01015991,E01015991,5.0,3.0,1.0,1.0
133114.0,6905.0,The Gateway Academy,34.0,196.0,78.0,40.0,1016,504.0,49.61,Urban: Nearer to a major town or city,RM16 4LU,East of England,883,Thurrock,564245.0,177892.0,E02003307,E01015935,1,0,0,0,0,0,4.64,12.78,78.43,4.15,E01015935,E01015935,E01015935,3.0,6.0,491.0,3.0
139189.0,4014.0,Whitecross Hereford,37.0,185.0,32.0,17.0,934,436.0,46.68,Urban: Further from a major town or city,HR4 0RN,West Midlands,884,"Herefordshire, County of",349076.0,241173.0,E02002914,E01014089,0,1,0,0,0,0,0.57,0.14,98.57,0.72,E01014089,E01014089,E01014089,6.0,5.0,658.0,4.0
137703.0,4004.0,Queen Elizabeth High School,65.0,51.0,10.0,20.0,315,149.0,47.3,Larger rural: Nearer to a major town or city,HR7 4QS,West Midlands,884,"Herefordshire, County of",364596.0,254169.0,E02002909,E01014002,0,0,1,0,0,0,1.35,0.0,98.01,0.64,E01014002,E01014002,E01014002,7.0,7.0,1117.0,6.0
116941.0,4027.0,Earl Mortimer College and Sixth Form Centre,21.0,71.0,26.0,37.0,522,270.0,51.72,Urban: Further from a major town or city,HR6 8JJ,West Midlands,884,"Herefordshire, County of",349678.0,258506.0,E02002907,E01014048,0,1,0,0,0,0,1.51,0.42,95.03,3.03,E01014048,E01014048,E01014048,3.0,10.0,1173.0,6.0
140868.0,4032.0,Fairfield High School,49.0,90.0,10.0,11.0,505,253.0,50.1,Smaller rural: Further from a major town or city,HR2 0SG,West Midlands,884,"Herefordshire, County of",334483.0,238123.0,E02002924,E01014019,0,0,0,0,0,1,0.26,0.07,98.16,1.51,E01014019,E01014019,E01014019,6.0,4.0,1653.0,8.0
116936.0,4015.0,Aylestone School,16.0,63.0,15.0,24.0,358,190.0,53.07,Urban: Further from a major town or city,HR1 1HY,West Midlands,884,"Herefordshire, County of",352513.0,240767.0,E02002915,E01013988,0,1,0,0,0,0,2.26,0.44,95.76,1.54,E01013988,E01013988,E01013988,10.0,9.0,437.0,3.0
137073.0,4021.0,Kingstone High School,50.0,56.0,18.0,32.0,433,206.0,47.58,Larger rural: Further from a major town or city,HR2 9HJ,West Midlands,884,"Herefordshire, County of",342036.0,236293.0,E02002925,E01014098,0,0,0,1,0,0,0.66,0.18,97.67,1.49,E01014098,E01014098,E01014098,4.0,2.0,1653.0,8.0
137608.0,4022.0,Lady Hawkins' School,36.0,59.0,10.0,17.0,294,137.0,46.6,Larger rural: Further from a major town or city,HR5 3AR,West Midlands,884,"Herefordshire, County of",329066.0,256522.0,E02002910,E01014034,0,0,0,1,0,0,1.79,0.14,96.77,1.31,E01014034,E01014034,E01014034,4.0,6.0,972.0,5.0
116952.0,4045.0,Weobley High School,43.0,100.0,20.0,20.0,523,258.0,49.33,Larger rural: Further from a major town or city,HR4 8ST,West Midlands,884,"Herefordshire, County of",340593.0,251175.0,E02002911,E01014016,0,0,0,1,0,0,0.39,0.39,98.45,0.78,E01014016,E01014016,E01014016,3.0,4.0,1653.0,8.0
136405.0,4046.0,Wigmore School,42.0,86.0,8.0,9.0,446,210.0,47.09,Smaller rural: Further from a major town or city,HR6 9UW,West Midlands,884,"Herefordshire, County of",341646.0,268877.0,E02002905,E01014051,0,0,0,0,0,1,0.93,0.0,97.6,1.47,E01014051,E01014051,E01014051,6.0,2.0,1893.0,9.0
136803.0,4058.0,John Masefield High School,46.0,126.0,20.0,16.0,909,440.0,48.4,Larger rural: Further from a major town or city,HR8 2HF,West Midlands,884,"Herefordshire, County of",371058.0,237121.0,E02002923,E01014037,0,0,0,1,0,0,0.63,0.28,98.39,0.7,E01014037,E01014037,E01014037,6.0,3.0,987.0,5.0
